name,address,lng,lat
金阳路,上海市闵行区,121.408741,31.03777
放鹤路,上海市闵行区,121.465597,31.054717
东五号河桥,上海市闵行区,121.427437,31.04509
金阳路,上海市闵行区,121.408741,31.03777
放鹤路,上海市闵行区,121.465597,31.054717
灯辉路,上海市闵行区,121.412265,31.033282
灯辉支路,上海市闵行区,121.422827,31.034623
新苗路,上海市闵行区,121.417654,31.046943
规划路,上海市闵行区,121.423319,31.040005
金灯路,上海市闵行区,121.426355,31.037459
吴河路,上海市闵行区,121.437956,31.047019
新春路,上海市闵行区,121.419047,31.043465
谈家塘路,上海市闵行区,121.442986,31.04669
永德路,上海市闵行区,121.460465,31.047157
张家里路,上海市闵行区,121.447097,31.041336
园美路,上海市闵行区,121.43675,31.044441
文治大道,上海市闵行区,121.447504,31.039003
育莲路,上海市闵行区,121.445118,31.043399
尚义路,上海市闵行区,121.458044,31.045722
曹家塘路,上海市闵行区,121.449051,31.05214
紫龙路,上海市闵行区,121.47227,31.039377
吴河路,上海市闵行区,121.437956,31.047019
紫龙路,上海市闵行区,121.47227,31.039377
尚义路,上海市闵行区,121.458044,31.045722
永德路,上海市闵行区,121.460465,31.047157
广南路,上海市闵行区,121.46661,31.041919
紫凤路,上海市闵行区,121.468693,31.035954
东川路,上海市闵行区,121.479098,31.035563
宝秀路,上海市闵行区,121.46972,31.052256
江川东路,上海市闵行区,121.43667,31.015243
紫海路,上海市闵行区,121.464209,31.029893
通海路,上海市闵行区,121.483158,31.04236
通海路,上海市闵行区,121.483158,31.04236
东川路,上海市闵行区,121.479098,31.035563
闵浦大桥,上海市闵行区,121.485284,31.056616
广南路,上海市闵行区,121.46661,31.041919
星乐路,上海市闵行区,121.480808,31.032751
蒋家港桥,上海市闵行区,121.483529,31.038549
民联路,上海市闵行区,121.497671,31.044567
鲁康路,上海市闵行区,121.519384,31.034099
永高路,上海市闵行区,121.50556,31.033407
鲁建路,上海市闵行区,121.502758,31.038505
永高路,上海市闵行区,121.50556,31.033407
鲁建路,上海市闵行区,121.502758,31.038505
永颂路,上海市闵行区,121.507885,31.039876
鲁康路,上海市闵行区,121.519384,31.034099
盐铁塘路,上海市闵行区,121.51074,31.041263
永跃路,上海市闵行区,121.516701,31.040291
鲁陈路,上海市闵行区,121.509871,31.045412
浦锦南路,上海市闵行区,121.510859,31.042821
民联路,上海市闵行区,121.497671,31.044567
汇舒路,上海市闵行区,121.523589,31.038661
盐铁路,上海市闵行区,121.533356,31.04354
汇延路,上海市闵行区,121.525164,31.030245
汇秋路,上海市闵行区,121.527208,31.036315
汇舒路,上海市闵行区,121.523589,31.038661
鲁浩路,上海市闵行区,121.526816,31.037217
盐铁塘路,上海市闵行区,121.51074,31.041263
永跃路,上海市闵行区,121.516701,31.040291
汇臻路,上海市闵行区,121.530842,31.035099
鲁坤路,上海市闵行区,121.526179,31.034786
闵驰一路,上海市闵行区,121.553526,31.046953
北徐支路,上海市闵行区,121.545384,31.042253
闵驰一路,上海市闵行区,121.553526,31.046953
浦航路,上海市闵行区,121.538896,31.046662
闵驰二路,上海市闵行区,121.543319,31.04945
江航南路,上海市闵行区,121.544197,31.048291
闵瑞路,上海市闵行区,121.525731,31.051642
东城一路,上海市闵行区,121.53844,31.03578
浦涛路,上海市闵行区,121.538993,31.052387
共青北路,上海市闵行区,121.55017,31.042399
东晨三路,上海市闵行区,121.538113,31.033944
长新河支路,上海市浦东新区,121.568114,31.044103
长达路,上海市浦东新区,121.575345,31.035973
先新路,上海市,121.568112,31.05017
7组村宅路,上海市浦东新区,121.572184,31.040394
鲁南路,上海市,121.571204,31.029186
航梅路,上海市浦东新区,121.5852,31.036053
闸航路,上海市,121.58342,31.025435
9组村宅路,上海市,121.568582,31.044375
长星河桥,上海市浦东新区,121.569183,31.044451
长牌路,上海市浦东新区,121.573919,31.047232
松良路,上海市松江区,121.246542,31.063334
茸宁路,上海市松江区,121.254161,31.062835
光星路,上海市松江区,121.247756,31.063602
外浜街,上海市松江区,121.258743,31.057986
沪松公路,上海市,121.289796,31.118307
谷阳北路,上海市松江区,121.241514,31.04565
淡家浜街,上海市松江区,121.248779,31.066948
黄渡浜街,上海市松江区,121.252558,31.06453
刘五公路,上海市松江区,121.255984,31.085531
银泽路,上海市松江区,121.213917,31.06885
沪松公路,上海市,121.289796,31.118307
茸惠路,上海市松江区,121.262921,31.056028
卖新公路,上海市松江区,121.312668,31.068016
长水街,上海市松江区,121.26167,31.065904
梅家浜路,上海市松江区,121.228097,31.059858
茸宁路,上海市松江区,121.254161,31.062835
郭家娄街,上海市松江区,121.258399,31.063983
茸盛路,上海市松江区,121.250222,31.070756
中凯路,上海市松江区,121.272398,31.053665
刘五公路,上海市松江区,121.255984,31.085531
牛泾港桥,上海市松江区,121.267104,31.063989
中创路,上海市松江区,121.282211,31.058887
沪松公路,上海市,121.289796,31.118307
新格路,上海市松江区,121.288494,31.069383
马明路,上海市松江区,121.297063,31.076397
新庙三公路,上海市松江区,121.293223,31.074008
卖新公路,上海市松江区,121.312668,31.068016
施园路,上海市松江区,121.277649,31.060575
新腾路,上海市松江区,121.295721,31.059989
新润路,上海市松江区,121.296792,31.062211
新效路,上海市松江区,121.306473,31.060966
新效支路,上海市松江区,121.30454,31.058146
马明路,上海市松江区,121.297063,31.076397
蟠龙港桥,上海市松江区,121.30515,31.062145
新润路,上海市松江区,121.296792,31.062211
新北街,上海市松江区,121.324803,31.069898
新南街,上海市松江区,121.325267,31.067833
新中街,上海市松江区,121.314133,31.070323
民益路,上海市松江区,121.293672,31.047378
新镇街,上海市松江区,121.320501,31.070117
新育路火车站隧道,上海市松江区,121.326617,31.06355
新南街,上海市松江区,121.325267,31.067833
新镇街,上海市松江区,121.320501,31.070117
闵申路,上海市松江区,121.328394,31.056635
新站路,上海市松江区,121.315129,31.064918
新北街,上海市松江区,121.324803,31.069898
光华路,上海市,121.339582,31.065068
新中街,上海市松江区,121.314133,31.070323
书海路,上海市松江区,121.32891,31.034285
镇东路,上海市松江区,121.326619,31.064282
光华路,上海市,121.339582,31.065068
曙光路,上海市闵行区,121.346662,31.059442
申立路,上海市,121.352365,31.067897
骏泰路,上海市闵行区,121.346531,31.0575
茜浦泾路,上海市闵行区,121.343042,31.051877
横经桥,上海市闵行区横经桥(光华路),121.34897,31.062741
光华支路,上海市闵行区,121.345697,31.064667
明华路,上海市松江区,121.343688,31.083917
申徐二路,上海市松江区,121.361804,31.072611
申徐路,上海市松江区,121.359741,31.068448
颛兴路,上海市闵行区,121.405771,31.073148
金都路,上海市,121.369789,31.076181
金都西路,上海市松江区,121.363803,31.074129
元江路,上海市闵行区,121.439245,31.067087
北横沙河路,上海市闵行区,121.37533,31.05704
北沙港路,上海市闵行区,121.372792,31.053447
申徐二路,上海市松江区,121.361804,31.072611
元电路,上海市闵行区,121.374001,31.053105
申立路,上海市,121.352365,31.067897
申徐路,上海市松江区,121.359741,31.068448
航竹路,上海市闵行区,121.391676,31.057764
向阳路,上海市闵行区,121.419317,31.071666
华宁路,上海市闵行区,121.40505,31.006611
元明路,上海市闵行区,121.38907,31.059506
元和路,上海市闵行区,121.386722,31.056019
颛盛路,上海市闵行区,121.402282,31.06959
颛兴路,上海市闵行区,121.405771,31.073148
北横沙河路,上海市闵行区,121.37533,31.05704
元电路,上海市闵行区,121.374001,31.053105
鑫都路,上海市闵行区,121.407066,31.064022
鑫都路,上海市闵行区,121.407066,31.064022
向阳路,上海市闵行区,121.419317,31.071666
瓶北路150弄,上海市闵行区,121.408865,31.061808
瓶北路,上海市闵行区,121.405564,31.058267
瓶安路,上海市闵行区,121.408571,31.054218
沪闵路3131弄,上海市闵行区,121.413225,31.060092
联农路,上海市闵行区,121.396122,31.064323
都市路,上海市闵行区,121.410076,31.079326
北庙泾桥,上海市闵行区,121.408539,31.059181
颛盛路,上海市闵行区,121.402282,31.06959
都会路,上海市闵行区,121.428599,31.064205
颛兴东路1421弄,上海市闵行区,121.421712,31.075754
田园路,上海市闵行区,121.43189,31.045091
伟都路,上海市闵行区,121.421517,31.065828
放鹤路,上海市闵行区,121.465597,31.054717
元江路/莘奉金高速公路(路口),上海市闵行区,121.42458,31.062651
光明二号路,上海市闵行区,121.423474,31.062107
沪闵路3131弄,上海市闵行区,121.413225,31.060092
瓶北路150弄,上海市闵行区,121.408865,31.061808
元江路辅路,上海市闵行区,121.427498,31.064486
三新街,上海市闵行区,121.449297,31.060392
北吴路,上海市闵行区,121.449011,31.061788
浦宁路,上海市闵行区,121.446122,31.061039
塘中路,上海市闵行区,121.449321,31.061976
都会路,上海市闵行区,121.428599,31.064205
永德路,上海市闵行区,121.460465,31.047157
曹家塘路,上海市闵行区,121.449051,31.05214
吴河路,上海市闵行区,121.437956,31.047019
梅莲路,上海市闵行区,121.436579,31.073513
剑漕路,上海市闵行区,121.44429,31.053115
曲吴路,上海市闵行区,121.458425,31.060068
闵浦大桥,上海市闵行区,121.485284,31.056616
永德路,上海市闵行区,121.460465,31.047157
宝秀路,上海市闵行区,121.46972,31.052256
北吴路,上海市闵行区,121.449011,31.061788
规划二路,上海市闵行区,121.461095,31.060898
三新街,上海市闵行区,121.449297,31.060392
景东路,上海市,121.466426,31.050065
北大道,上海市闵行区,121.463857,31.07692
浦宁路,上海市闵行区,121.446122,31.061039
闲云路,上海市闵行区,121.489212,31.062939
闵浦大桥,上海市闵行区,121.485284,31.056616
曲吴路,上海市闵行区,121.458425,31.060068
昌林路,上海市闵行区,121.509974,31.06736
杉林路,上海市闵行区,121.494885,31.060529
丰收路,上海市闵行区,121.495871,31.068163
平沙西路,上海市闵行区,121.493289,31.065194
兼葭中路,上海市闵行区,121.492899,31.065743
宝秀路,上海市闵行区,121.46972,31.052256
江汉路,上海市闵行区,121.51221,31.073052
金雀桥,上海市闵行区,121.50682,31.063063
张行路,上海市闵行区,121.505823,31.060586
昌林路,上海市闵行区,121.509974,31.06736
姚家浜桥,上海市闵行区,121.533561,31.069067
金龙桥,上海市闵行区,121.50691,31.063061
金凤桥,上海市闵行区,121.506869,31.063062
浦放路,上海市闵行区,121.515587,31.057731
听荷东路,上海市闵行区,121.504835,31.062954
听荷中路,上海市闵行区,121.504232,31.063007
江汉路,上海市闵行区,121.51221,31.073052
谈中路,上海市闵行区,121.536243,31.071249
三达路,上海市闵行区,121.527256,31.070416
兴达路,上海市闵行区,121.523473,31.066837
江玮路,上海市闵行区,121.540863,31.069773
联达路,上海市闵行区,121.519338,31.068127
江文路,上海市闵行区,121.53538,31.066446
浦连路,上海市闵行区,121.543982,31.060627
竹园路,上海市闵行区,121.520343,31.076165
康华路,上海市闵行区,121.530718,31.073686
叶家桥路,上海市闵行区,121.5366,31.069777
召楼路,上海市闵行区,121.547227,31.051383
闵瑞路,上海市闵行区,121.525731,31.051642
浦连路,上海市闵行区,121.543982,31.060627
谈中路,上海市闵行区,121.536243,31.071249
江协路,上海市闵行区,121.541378,31.062718
江文路,上海市闵行区,121.53538,31.066446
江航路,上海市闵行区,121.54402,31.053864
闵驰二路,上海市闵行区,121.543319,31.04945
绿带河桥,上海市闵行区,121.545213,31.063693
江玮路,上海市闵行区,121.540863,31.069773
鹤楼路,上海市浦东新区,121.567258,31.062694
鹤阳桥,上海市浦东新区,121.56805,31.062776
闵瑞路,上海市闵行区,121.525731,31.051642
鹤楼桥,上海市浦东新区,121.571533,31.063516
汪家桥,上海市浦东新区,121.570468,31.059894
乔家宅河桥,上海市浦东新区,121.565751,31.059862
先新路,上海市,121.568112,31.05017
20组村宅路,上海市浦东新区,121.567156,31.05903
鹤立西路,上海市浦东新区,121.588514,31.060926
沈楼路,上海市浦东新区,121.569545,31.067424
中泾浜路,上海市松江区,121.255132,31.084099
刘五公路,上海市松江区,121.255984,31.085531
嘉松南路,上海市松江区,121.235349,31.111132
洞业路,上海市松江区,121.262219,31.090425
茸宁路,上海市松江区,121.254161,31.062835
洞薛路,上海市松江区,121.256338,31.087404
洞塔路,上海市松江区,121.245807,31.1012
城隆路,上海市松江区,121.239999,31.086653
洞舟路,上海市松江区,121.257454,31.091091
洞厍路,上海市松江区,121.257598,31.094563
双喜路,上海市松江区,121.264264,31.082841
卖新公路,上海市松江区,121.312668,31.068016
刘五公路,上海市松江区,121.255984,31.085531
平阳河路,上海市松江区,121.273084,31.081649
沪松公路,上海市,121.289796,31.118307
洞业路,上海市松江区,121.262219,31.090425
洞凯路,上海市松江区,121.265828,31.090011
洞西路,上海市松江区,121.268367,31.087712
蔡家浜路,上海市松江区,121.277884,31.091681
洞莘路,上海市松江区,121.27266,31.089184
洞宁路,上海市松江区,121.284686,31.072703
张泾路,上海市松江区,121.287218,31.090319
卖新公路,上海市松江区,121.312668,31.068016
马明路,上海市松江区,121.297063,31.076397
泗砖南路,上海市松江区,121.292305,31.092029
长兴东路,上海市松江区,121.289665,31.088212
振业路,上海市松江区,121.279763,31.094181
蔡家浜路,上海市松江区,121.277884,31.091681
平阳河路,上海市松江区,121.273084,31.081649
洞泾茂盛路,上海市松江区,121.275025,31.076295
北泾湾桥,上海市松江区,121.305025,31.085526
九新公路,上海市松江区,121.323961,31.105381
马明路,上海市松江区,121.297063,31.076397
马裕路,上海市松江区,121.30188,31.077478
新北街,上海市松江区,121.324803,31.069898
长施公路,上海市松江区,121.297784,31.112155
新中街,上海市松江区,121.314133,31.070323
陆家圈路,上海市松江区,121.302264,31.092095
张泾路,上海市松江区,121.287218,31.090319
倪家路,上海市松江区,121.311801,31.083153
九新公路,上海市松江区,121.323961,31.105381
新育路,上海市松江区,121.327163,31.070472
明中路,上海市松江区,121.335649,31.08106
月台路,上海市松江区,121.335973,31.077275
新凯路,上海市松江区,121.311324,31.08071
九新公路跨G60桥,上海市松江区,121.323526,31.086522
长兴路,上海市松江区,121.32524,31.091597
新北街,上海市松江区,121.324803,31.069898
砖新河桥,上海市松江区,121.32455,31.084436
新南街,上海市松江区,121.325267,31.067833
明华路辅路,上海市松江区,121.345,31.080882
明华路,上海市松江区,121.343688,31.083917
明兴路,上海市松江区,121.349905,31.085192
明中路,上海市松江区,121.335649,31.08106
月台路,上海市松江区,121.335973,31.077275
莘松路,上海市,121.339519,31.09783
场西路,上海市松江区,121.353431,31.091459
春申塘桥,上海市松江区,121.345086,31.080684
金都西路,上海市松江区,121.363803,31.074129
申立路,上海市,121.352365,31.067897
申南七路,上海市松江区,121.366883,31.081441
银都西路,上海市,121.377366,31.089008
申南六路,上海市松江区,121.366864,31.084336
金都路,上海市,121.369789,31.076181
申南四路,上海市松江区,121.370309,31.087158
中心大道,上海市松江区,121.363811,31.081771
申南五路,上海市松江区,121.36748,31.086242
金都西路,上海市松江区,121.363803,31.074129
申北五路,上海市松江区,121.363871,31.086399
申华路,上海市松江区,121.369206,31.080095
金都路367弄,上海市闵行区,121.391726,31.082402
申旺路,上海市闵行区,121.392778,31.091911
银都西路,上海市,121.377366,31.089008
申富路,上海市闵行区,121.38799,31.087071
申南路,上海市闵行区,121.394662,31.081264
光中路,上海市闵行区,121.393936,31.077827
申北路,上海市闵行区,121.382732,31.09361
桂冠路,上海市闵行区,121.395154,31.08463
金都路,上海市,121.369789,31.076181
春中路,上海市闵行区,121.387717,31.087636
贵都路,上海市闵行区,121.405155,31.082189
向阳路,上海市闵行区,121.419317,31.071666
都市支路,上海市闵行区,121.409035,31.081408
都市路,上海市闵行区,121.410076,31.079326
丰顺路,上海市闵行区,121.408659,31.087445
颛建路,上海市闵行区,121.398016,31.07359
颛兴东路1421弄,上海市闵行区,121.421712,31.075754
南街,上海市闵行区,121.405985,31.073289
春东路,上海市闵行区,121.397401,31.08799
沪光路,上海市闵行区,121.430433,31.088098
淡水河桥,上海市闵行区,121.428116,31.081925
颛兴东路1421弄,上海市闵行区,121.421712,31.075754
X236,上海市闵行区,121.430632,31.082823
沪光路,上海市闵行区,121.430433,31.088098
双柏路,上海市闵行区,121.454433,31.096428
春都路,上海市闵行区,121.426667,31.089934
莲花南路,上海市闵行区,121.456695,31.031376
颛兴东路辅路,上海市闵行区,121.429258,31.082238
都市路,上海市闵行区,121.410076,31.079326
曙建路,上海市闵行区,121.425233,31.098369
X210,上海市,121.443678,31.094756
澄江路,上海市闵行区,121.454668,31.088705
龙吴路,上海市,121.474706,31.048349
虹梅路,上海市闵行区,121.446864,31.076622
向阳路228弄,上海市闵行区,121.442802,31.082703
莲花路,上海市闵行区,121.446638,31.077418
徐汇路,上海市闵行区,121.446638,31.077418
澄建路,上海市闵行区,121.450292,31.088355
墨江路,上海市闵行区,121.465901,31.078909
梅莲路,上海市闵行区,121.437793,31.073894
龙吴路辅路,上海市闵行区,121.466447,31.082441
龙吴路,上海市,121.472244,31.056953
氟源路,上海市闵行区,121.463414,31.085554
双溪路,上海市闵行区,121.453118,31.082779
北大道,上海市闵行区,121.463857,31.07692
一号路,上海市闵行区,121.476641,31.080139
墨江路,上海市闵行区,121.458159,31.078814
澄江路,上海市闵行区,121.455277,31.08873
澄建路,上海市闵行区,121.449599,31.092989
莲花路,上海市闵行区,121.446452,31.078033
浦鸥路,上海市闵行区,121.496299,31.077505
龙吴路,上海市,121.472244,31.056953
一号路,上海市闵行区,121.476641,31.080139
浦驰路,上海市闵行区,121.500676,31.105322
浦雪路,上海市闵行区,121.497266,31.085076
江园路,上海市闵行区,121.510392,31.081975
水闸南路,上海市闵行区,121.486476,31.090937
江龙路,上海市闵行区,121.507333,31.076203
江汉路,上海市闵行区,121.51221,31.073052
丰收路,上海市闵行区,121.495871,31.068163
江园路,上海市闵行区,121.513655,31.082782
南江燕路,上海市闵行区,121.501628,31.082945
浦驰路,上海市闵行区,121.506412,31.088678
北江燕路,上海市闵行区,121.513722,31.085958
竹园西路,上海市闵行区,121.51702,31.075997
江月路,上海市闵行区,121.510592,31.087608
恒南路,上海市闵行区,121.522082,31.082239
江汉路,上海市闵行区,121.508021,31.072184
浦晓南路,上海市闵行区,121.513784,31.086996
昌林路,上海市闵行区,121.530907,31.071305
竹园路,上海市闵行区,121.520343,31.076165
三达支路,上海市闵行区,121.52875,31.078529
联川路,上海市闵行区,121.530353,31.081022
谈中路,上海市闵行区,121.536243,31.071249
江月路,上海市闵行区,121.513791,31.088556
康华路,上海市闵行区,121.530718,31.073686
联航路,上海市闵行区,121.5413,31.087763
浦顺路,上海市闵行区,121.519331,31.081511
江潮路,上海市闵行区,121.531408,31.077392
万泰路,上海市闵行区,121.533177,31.084512
谈中路,上海市闵行区,121.536243,31.071249
万芳路,上海市闵行区,121.53489,31.108761
联恒路,上海市闵行区,121.549962,31.076979
江文路,上海市闵行区,121.53538,31.066446
秦裕伯路,上海市闵行区,121.553077,31.079757
兴东街,上海市闵行区,121.55657,31.080816
联航路,上海市闵行区,121.5413,31.087763
叶家桥东路,上海市闵行区,121.544949,31.07207
联川路,上海市闵行区,121.530353,31.081022
叶家桥路,上海市闵行区,121.5366,31.069777
林海公路立交桥,上海市浦东新区,121.574454,31.081831
沈杜公路,上海市,121.583276,31.089563
沈杜公路辅路,上海市闵行区,121.53512,31.073083
沈庄路,上海市浦东新区,121.583419,31.082585
谈鹤路,上海市浦东新区,121.571789,31.072267
兴东街,上海市闵行区,121.555579,31.080349
秦裕伯路,上海市闵行区,121.554374,31.077954
24组村宅路,上海市浦东新区,121.566096,31.077819
X002辅路,上海市闵行区,121.567852,31.085771
百家桥,上海市闵行区,121.56395,31.085595
塘砖路,上海市松江区,121.256684,31.103766
塘乐路,上海市松江区,121.245763,31.101347
倪家墩路,上海市松江区,121.243083,31.100544
泽悦路,上海市松江区,121.253804,31.107594
洞照路,上海市松江区,121.248075,31.102428
王家厍路,上海市松江区,121.249013,31.097885
洞塔路,上海市松江区,121.245807,31.1012
洞厍路,上海市松江区,121.257598,31.094563
德悦路,上海市松江区,121.256983,31.106625
新家园路,上海市松江区,121.242034,31.11697
洞伟支路,上海市松江区,121.270275,31.102133
长浜路,上海市松江区,121.287575,31.102261
砖桥,上海市松江区,121.271044,31.098077
登云路,上海市松江区,121.263684,31.104484
德悦路,上海市松江区,121.256983,31.106625
道悦路,上海市松江区,121.266434,31.111386
横港公路,上海市松江区,121.267748,31.128126
泗凤公路,上海市松江区,121.263917,31.11809
同乐路,上海市松江区,121.276628,31.097
泽悦路,上海市松江区,121.253804,31.107594
泗砖公路,上海市松江区,121.290543,31.112008
西张泾路,上海市松江区,121.281541,31.098309
莘砖公路辅路,上海市松江区,121.284039,31.098781
同乐路,上海市松江区,121.276628,31.097
振业路,上海市松江区,121.279763,31.094181
西官泾桥,上海市松江区张泾路珈屹智谷科创中心东南侧约130米,121.28726,31.100129
长浜路,上海市松江区,121.287575,31.102261
高技路,上海市松江区,121.301882,31.100702
张泾路,上海市松江区,121.287218,31.090319
蔡家浜路,上海市松江区,121.277884,31.091681
新开河辅道桥,上海市松江区,121.306017,31.099632
莘砖公路,上海市松江区,121.335568,31.098329
G15高速公路跨线桥,上海市松江区,121.306998,31.099536
长施公路,上海市松江区,121.297784,31.112155
永强路,上海市松江区,121.309134,31.095102
高技路,上海市松江区,121.301882,31.100702
同利路,上海市松江区,121.313392,31.112004
新农河路,上海市松江区,121.298568,31.096564
江河路,上海市松江区,121.297494,31.107211
官泾路,上海市松江区,121.310615,31.095251
漕松路,上海市松江区,121.324213,31.10535
顺庆路,上海市松江区,121.327838,31.104089
莘砖公路,上海市松江区,121.335568,31.098329
九新公路,上海市松江区,121.323961,31.105381
千帆路,上海市松江区,121.332054,31.100052
产业路,上海市松江区,121.330525,31.102044
秋松路,上海市松江区,121.328067,31.099408
漕泽路,上海市松江区,121.324349,31.100814
研展路,上海市松江区,121.331885,31.106159
长施公路,上海市松江区,121.297784,31.112155
莘松路,上海市,121.339519,31.09783
新南路,上海市松江区,121.360922,31.099961
雪家桥路,上海市松江区,121.357274,31.11541
闵松公路,上海市,121.348083,31.109116
北场公路,上海市松江区,121.347342,31.109686
明兴路,上海市松江区,121.349905,31.085192
场西路,上海市松江区,121.353431,31.091459
大浪湾道,上海市闵行区,121.356637,31.111111
莘松公路,上海市,121.36349,31.105417
亭场路,上海市,121.355878,31.11049
青春路,上海市闵行区,121.37222,31.101182
银都西路,上海市,121.377366,31.089008
莘松公路,上海市,121.36349,31.105417
场东路,上海市松江区,121.366048,31.101707
春九路,上海市松江区,121.364121,31.095446
场南路,上海市松江区,121.363183,31.097105
沁春路,上海市闵行区,121.376011,31.098538
莘谭路,上海市闵行区,121.380328,31.114897
新南路,上海市松江区,121.360922,31.099961
瀑布弯道,上海市闵行区,121.362136,31.107502
大富浜桥,上海市闵行区,121.387006,31.102333
沪闵公路,上海市闵行区,121.397102,31.123652
莘西南路,上海市闵行区,121.385477,31.100732
沁春路,上海市闵行区,121.376011,31.098538
申旺路,上海市闵行区,121.392778,31.091911
银都西路,上海市,121.377366,31.089008
沁春路辅路,上海市闵行区,121.386986,31.102366
申北路,上海市闵行区,121.382732,31.09361
银都路,上海市,121.422746,31.105174
莘西路,上海市闵行区,121.379065,31.112384
畹町路,上海市闵行区,121.405048,31.117373
都园路,上海市闵行区,121.4148,31.086023
沪闵公路,上海市闵行区,121.397102,31.123652
腾冲路,上海市闵行区,121.402598,31.105924
银都路,上海市,121.422746,31.105174
梅州路,上海市闵行区,121.400577,31.092997
曙建路,上海市闵行区,121.425233,31.098369
申北路,上海市闵行区,121.382732,31.09361
普洱路,上海市闵行区,121.397951,31.103544
莘朱路,上海市闵行区,121.424121,31.127415
老沪闵路,上海市,121.412144,31.08506
曙建路,上海市闵行区,121.425233,31.098369
绿莲路,上海市闵行区,121.418632,31.099268
畹町路,上海市闵行区,121.405048,31.117373
务本路,上海市闵行区,121.425174,31.102227
曙东路,上海市闵行区,121.427302,31.105702
莲花南路,上海市闵行区,121.456695,31.031376
景联路,上海市闵行区,121.436789,31.104748
双柏路,上海市闵行区,121.454433,31.096428
都庄路,上海市闵行区,121.416011,31.103757
联曹路,上海市闵行区,121.442536,31.102187
曹建路,上海市闵行区,121.44277,31.097785
景联路,上海市闵行区,121.436789,31.104748
虹梅南路,上海市,121.462487,31.044187
曙建路,上海市闵行区,121.425233,31.098369
景洪路辅路,上海市闵行区,121.451593,31.091789
澄江路,上海市闵行区,121.455277,31.08873
虹建路,上海市闵行区,121.448208,31.094252
华展路,上海市,121.456259,31.118081
老沪闵路,上海市,121.412144,31.08506
龙吴路,上海市,121.472244,31.056953
芦恒路,上海市闵行区,121.492819,31.117929
望月路,上海市徐汇区,121.46706,31.12311
苏近路,上海市闵行区,121.488358,31.10411
关港路,上海市,121.453658,31.114991
家港桥,上海市闵行区,121.457847,31.101312
联曹路,上海市闵行区,121.442536,31.102187
孝民路,上海市徐汇区,121.458441,31.111008
虹建路,上海市闵行区,121.448208,31.094252
柏建路,上海市闵行区,121.45322,31.100591
苏近路,上海市闵行区,121.488358,31.10411
浦瑞路,上海市闵行区,121.496409,31.085912
芦恒路,上海市闵行区,121.492819,31.117929
浦秀路,上海市闵行区,121.493891,31.104606
江柳路,上海市闵行区,121.506573,31.107983
南江桐路,上海市闵行区,121.504479,31.104266
浦雪路,上海市闵行区,121.497266,31.085076
丁连路,上海市闵行区,121.486783,31.100598
浦锦路,上海市闵行区,121.492855,31.117524
江榉路,上海市闵行区,121.4953,31.110487
江栀路,上海市闵行区,121.499417,31.100105
江桦路,上海市闵行区,121.506612,31.11093
浦晓路,上海市闵行区,121.509335,31.101721
浦申路,上海市闵行区,121.511423,31.083794
北江桐路,上海市闵行区,121.507529,31.105505
陈南路,上海市闵行区,121.508944,31.096083
浦秀路,上海市闵行区,121.493891,31.104606
浦泉路,上海市闵行区,121.506611,31.10787
恒西路,上海市闵行区,121.518284,31.090505
江月路,上海市闵行区,121.513791,31.088556
建泽路,上海市闵行区,121.528174,31.100816
新骏环路,上海市闵行区,121.528848,31.097023
江凯路,上海市闵行区,121.520494,31.093973
新骏北路,上海市闵行区,121.529985,31.097462
恒南路,上海市闵行区,121.521898,31.082927
恒西路,上海市闵行区,121.518284,31.090505
苏召路,上海市闵行区,121.542998,31.107393
景容路,上海市闵行区,121.527094,31.100142
江月路,上海市闵行区,121.513791,31.088556
勤劳路,上海市闵行区,121.540896,31.11004
勤劳路,上海市闵行区,121.540896,31.11004
立跃路,上海市闵行区,121.539502,31.102313
苏召路,上海市闵行区,121.542998,31.107393
立建路,上海市闵行区,121.553203,31.111109
万芳路,上海市闵行区,121.53489,31.108761
马家桥,上海市闵行区浦江镇,121.552361,31.099741
新骏环路,上海市闵行区,121.528848,31.097023
百曲路,上海市浦东新区,121.551217,31.119093
林海公路辅路,上海市闵行区,121.553549,31.111176
新骏北路,上海市闵行区,121.529985,31.097462
立民河桥,上海市闵行区,121.56931,31.105187
周康路,上海市浦东新区,121.581443,31.105864
沈梅路,上海市浦东新区,121.562916,31.09422
立跃路,上海市闵行区,121.539502,31.102313
建豪路,上海市浦东新区,121.575586,31.10087
横桥路,上海市,121.581589,31.113782
立民路,上海市闵行区,121.564899,31.108284
联星路,上海市,121.572605,31.103018
江月东路,上海市,121.569506,31.105225
周星路,上海市浦东新区,121.583004,31.113921
新通波塘桥,上海市松江区,121.247392,31.121819
泗宝路,上海市松江区,121.265026,31.121829
泗凯路,上海市松江区,121.238023,31.116389
城鸿路,上海市松江区,121.242927,31.119085
城置路,上海市松江区,121.250607,31.12144
新家园路,上海市松江区,121.242034,31.11697
泗凤公路,上海市松江区,121.263917,31.11809
城松路,上海市松江区,121.253244,31.117968
业文路,上海市青浦区,121.234176,31.129234
泽悦路,上海市松江区,121.253804,31.107594
泗宝路,上海市松江区,121.265026,31.121829
外婆泾路,上海市松江区,121.264919,31.12267
泗凤公路,上海市松江区,121.263917,31.11809
泗通路,上海市松江区,121.262252,31.123898
赵非公路,上海市松江区,121.275268,31.130754
外婆泾桥,上海市松江区,121.26469,31.132598
